"Vuosi","Erityisavustus","Asian nimi","Hanke","kid","AvustuskokonaisuusKoodi","Kunta","Maakunta","Hakija","ToimiNimi","AviKoodi","Kieli","Myönnetty Avustus","KuvausTeksti","Toteutusalue","HankkeenSijaintikuntaTeksti","VaikutusalueKoodiTeksti","YhteistyotahotTeksti","KohdeRyhma","AsiaSana","TeemaKoodiTeksti","TiivistettyKuvausHankkeestaTeksti","HankkeenKohdistuminen.VarhaiskasvatusJaEsiopetusKytkin","HankkeenKohdistuminen.TyoikaisetAikuisetKytkin","HankkeenKohdistuminen.ElamankulkuKytkin","HankkeenKohdistuminen.MuuKohderyhmaKytkin","HankkeenKohdistuminen.KotouttavaLiikuntaKytkin","HankkeenKohdistuminen.IkaihmisetKytkin","HankkeenKohdistuminen.MuuLastenJaNuortenKohderyhmaKytkin","HankkeenKohdistuminen.SoveltuvaLiikuntaKytkin","HankkeenKohdistuminen.MuuKohderyhmaTeksti","Diaarinumero","KORG_ID","K_01_Kysely_ID","K_01_PAR_ID","Kysely status 2019","K_02_Yhteistiedot_Organisaation_nimi","K_02_Yhteistiedot_Työpajan_nimi","Ytunnus","K_47_valmentautuja_Nuoria_yht","K_47_valmentautuja_yhteensä_yht","K_43_Henk_htv_yhteensä_yht","K_43_Henk_no_yhteensä_yht","KerhotoimintaanOsallistuvatYhteensaLkm","PaivaleiritoimintaanOsallistuvatYhteensaLkm","KerhojenMaaraYhteensaLkm","PaivaleirienMaaraLkm","Liikuntapaikkatyyppi_LiikuntahalliKytkin","Liikuntapaikkatyyppi_UlkoPalloYleisurheilukenttaKytkin","Liikuntapaikkatyyppi_MuuliikuntapaikkaKytkin","Liikuntapaikkatyyppi_MuuliikuntapaikkaTeksti","Liikuntapaikkatyyppi_JaahalliKytkin","Liikuntapaikkatyyppi_LahiliikuntapaikkaKytkin","Liikuntapaikkatyyppi_RantauimalaVenesatamaKytkin","Liikuntapaikkatyyppi_KuntorataValaistuLatuUlkoilureittiKytkin","Liikuntapaikkatyyppi_UimahalliKytkin","Liikuntapaikkatyyppi_LaskettelurinneHyppyrimakiKytkin","Koulut_LukiotLkm","Oppilaat_Lukiot_YhteensaLkm","Koulut_AmmatillisetOppilaitoksetLkm","Oppilaat_AmmatillisetOppilaitokset_YhteensaLkm"
2017,"Normaaliavustus","Valtionavustukset kirjastoille vanha1396","Monikulttuurista kirjastoa etsimässä",7771,"KiVa","Kuopio","Pohjois-Savo","Kuopion Kaupunginkirjasto - Pohjois Savon Maakuntakirjasto","Kuopio",1024,"suomi",8000,,,"Kuopio","maakunta",,,,"Palvelujen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"Normaaliavustus","Valtionavustukset kirjastoille vanha1402","”Ota kirjasto omaksi” – omatoimikirjastot käyttöön Sonkajärvellä ja Vieremällä",8189,"KiVa","Sonkajärvi","Pohjois-Savo","Sonkajärven kunnankirjasto","Sonkajärvi",1024,"suomi",60000,,,"Sonkajärvi","kunnat",,,,"Palvelujen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"Normaaliavustus","Valtionavustukset kirjastoille vanha1405","Omatoiminen lisäpalvelu",7706,"KiVa","Orimattila","Päijät-Häme","Orimattilan kaupunginkirjasto","Orimattila",1023,"suomi",15000,,,"Orimattila","maakunta",,,,"Palvelujen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"Normaaliavustus","Valtionavustukset kirjastoille vanha1408","Kirjaston käyttökokemuksen kehittäminen: yksittäisistä suosittelusta älykkääseen kokonaisuuksien hallintaan",2525,"KiVa","Pori","Satakunta","Porin kaupunginkirjasto - Satakunnan maakuntakirjasto","Pori",1026,"suomi",85000,,,"Pori","maakunta",,,,"Palvelujen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"Normaaliavustus","Valtionavustukset kirjastoille vanha1409","Kulttuurikyytiä kylille",7823,"KiVa","Eura","Satakunta","Euran kunnankirjasto","Eura",1026,"suomi",23000,,,"Eura","kunnan- tai kaupunginosat",,,,"Palvelujen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"Normaaliavustus","Valtionavustukset kirjastoille vanha1412","Tallissa tapahtuu",8116,"KiVa","Huittinen","Satakunta","Huittisten kaupunginkirjasto","Huittinen",1026,"suomi",8000,,,"Huittinen","kunnat",,,,"Palvelujen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"Normaaliavustus","Valtionavustukset kirjastoille vanha1413","Teknologian hyödyntäminen tiedotuksessa",7720,"KiVa","Merikarvia","Satakunta","Merikarvian kirjasto","Merikarvia",1026,"suomi",5000,,,"Merikarvia","kunnat",,,,"Palvelujen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"Normaaliavustus","Valtionavustukset kirjastoille vanha1417","Duunin uusi pointti - kirjastotyön sisällöt ja tilat uusiksi",8060,"KiVa","Vantaa","Uusimaa","Vantaan kaupunginkirjasto","Vantaa",1023,"suomi",17000,,,"Vantaa","kunnan- tai kaupunginosat",,,,"Palvelujen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"Normaaliavustus","Valtionavustukset kirjastoille vanha1419","Elämyspolulta omille urille",7774,"KiVa","Karkkila","Uusimaa","Karkkilan kaupunginkirjasto","Karkkila",1023,"suomi",8000,,,"Karkkila","kunnat",,,,"Palvelujen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"Normaaliavustus","Valtionavustukset kirjastoille vanha1423","Kirjastollisin keinoin kuntalaisten hyvinvointia edistämässä - Palvelutori-konseptin mahdollisuudet tehokäyttöön",7816,"KiVa","Espoo","Uusimaa","Espoon kaupunginkirjasto","Espoo",1023,"suomi",20000,,,"Espoo","kunnat",,,,"Palvelujen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"Normaaliavustus","Valtionavustukset kirjastoille vanha1424","Kirjastossa soi: osa 2",8087,"KiVa","Vihti","Uusimaa","Vihdin kunnankirjasto","Vihti",1023,"suomi",5000,,,"Vihti","kunnat",,,,"Palvelujen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"Normaaliavustus","Valtionavustukset kirjastoille vanha1427","Kohtaamisia Hyvinkäällä",7858,"KiVa","Hyvinkää","Uusimaa","Hyvinkään kaupunginkirjasto","Hyvinkää",1023,"suomi",5000,,,"Hyvinkää","kunnat",,,,"Palvelujen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"Normaaliavustus","Valtionavustukset kirjastoille vanha1430","Lukki-kirjastojen palvelukulttuurin kehittäminen",8251,"KiVa","Lohja","Uusimaa","Lohjan kaupunginkirjasto","Lohja",1023,"suomi",5000,,,"Lohja","seutukunnat",,,,"Palvelujen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"Normaaliavustus","Valtionavustukset kirjastoille vanha1434","Omatoimiasioinnin laajentaminen Karkkilan kirjastossa",6615,"KiVa","Karkkila","Uusimaa","Karkkilan kaupunginkirjasto","Karkkila",1023,"suomi",3500,,,"Karkkila","kunnat",,,,"Palvelujen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"Normaaliavustus","Valtionavustukset kirjastoille vanha1436","Palvelun uudet ulottuvuudet",8092,"KiVa","Myrskylä","Uusimaa","Myrskylän kirjasto","Myrskylä",1023,"suomi",3500,,,"Myrskylä","kunnat",,,,"Palvelujen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"Normaaliavustus","Valtionavustukset kirjastoille vanha1437","Pelilabra",8137,"KiVa","Vantaa","Uusimaa","Vantaan kaupunginkirjasto","Vantaa",1023,"suomi",18000,,,"Vantaa","kunnat",,,,"Palvelujen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"Normaaliavustus","Valtionavustukset kirjastoille vanha1439","Satukaravaani",7698,"KiVa","Helsinki","Uusimaa","Helsingin kaupunginkirjasto","Helsinki",1023,"suomi",22000,,,"Helsinki","maakunta",,,,"Palvelujen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"Normaaliavustus","Valtionavustukset kirjastoille vanha1440","Senioreiden someloikka",7914,"KiVa","Pukkila","Uusimaa","Pukkilan kunnankirjasto","Pukkila",1023,"suomi",5000,,,"Pukkila","kunnat",,,,"Palvelujen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"Normaaliavustus","Valtionavustukset kirjastoille vanha1450","Iloa ihmisille, valoa vanhimmille",8140,"KiVa","Pöytyä","Varsinais-Suomi","Pöytyän kirjasto","Pöytyä",1026,"suomi",14000,,,"Pöytyä","kunnat",,,,"Palvelujen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"Normaaliavustus","Valtionavustukset kirjastoille vanha1451","Kaikkien Stage : tapahtumien uusi aalto Turun ja Raision musiikkikirjastoissa",8020,"KiVa","Turku","Varsinais-Suomi","Turun kaupunginkirjasto","Turku",1026,"suomi",22000,,,"Turku","kunnat",,,,"Palvelujen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"Normaaliavustus","Valtionavustukset kirjastoille vanha1456","Noppaan pyörimään - kirjastonhoitaja jalkautuu nuorisokeskukseen",7819,"KiVa","Raisio","Varsinais-Suomi","Raision kaupunginkirjasto","Raisio",1026,"suomi",1500,,,"Raisio","kunnan- tai kaupunginosat",,,,"Palvelujen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"Normaaliavustus","Valtionavustukset kirjastoille vanha1256","Eepoksen kokoelmapolitiikka",6158,"KiVa","Seinäjoki","Etelä-Pohjanmaa","Seinäjoen kaupunginkirjasto-maakuntakirjasto","Seinäjoki",1027,"suomi",10000,,,"Seinäjoki","ylimaakunnallinen",,,,"Strateginen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"Normaaliavustus","Valtionavustukset kirjastoille vanha1328","Uusi Lapin kirjasto",8132,"KiVa","Rovaniemi","Lappi","Rovaniemen kaupunginkirjasto - Lapin maakuntakirjasto","Rovaniemi",1028,"suomi",13000,,,"Rovaniemi","maakunta",,,,"Strateginen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"Normaaliavustus","Valtionavustukset kirjastoille vanha1360","Kirjasto on kunnan sydän",8214,"KiVa","Valtimo","Pohjois-Karjala","Valtimon kunnankirjasto","Valtimo",1024,"suomi",10000,,,"Valtimo","kunnat",,,,"Strateginen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"Normaaliavustus","Valtionavustukset kirjastoille vanha1428","Kohti uutta työyhteisöä: kun kirjasto, nuorisotoimi ja varhaiskasvatus lyövät hynttyyt yhteen",7958,"KiVa","Kirkkonummi","Uusimaa","Kirkkonummen kunnankirjasto","Kirkkonummi",1023,"suomi",10000,,,"Kirkkonummi","kunnat",,,,"Strateginen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"Normaaliavustus","Valtionavustukset kirjastoille vanha1246","Ung i sinnet - men gammal i skinnet",8180,"KiVa","Kemiönsaari","Varsinais-Suomi","Kimitoöns kommunbibliotek","Kemiönsaari",1026,"ruotsi",8700,,,"Kemiönsaari","kunnan- tai kaupunginosat",,,,"Kirjastotilat, tilasuunnittelu, opasteet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"Normaaliavustus","Valtionavustukset kirjastoille vanha1280","Osallistava omatoimikirjasto - kirjaston monitoimijat",8174,"KiVa","Rantasalmi","Etelä-Savo","Rantasalmen kirjasto","Rantasalmi",1024,"suomi",10000,,,"Rantasalmi","kunnat",,,,"Kirjastotilat, tilasuunnittelu, opasteet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"Normaaliavustus","Valtionavustukset kirjastoille vanha1303","Lainaustiskin uusiminen ",6188,"KiVa","Kuhmoinen","Keski-Suomi","Kuhmoisten kirjasto","Kuhmoinen",1027,"suomi",5000,,,"Kuhmoinen","kunnat",,,,"Kirjastotilat, tilasuunnittelu, opasteet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"Normaaliavustus","Valtionavustukset kirjastoille vanha1318","Kirjastotila muutoksessa",8182,"KiVa","Kemijärvi","Lappi","Kemijärven kaupunginkirjasto","Kemijärvi",1028,"suomi",300,,,"Kemijärvi","kunnan- tai kaupunginosat",,,,"Kirjastotilat, tilasuunnittelu, opasteet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"Normaaliavustus","Valtionavustukset kirjastoille vanha1320","Kohtaamistilaa kellariin!",8128,"KiVa","Rovaniemi","Lappi","Rovaniemen kaupunginkirjasto - Lapin maakuntakirjasto","Rovaniemi",1028,"suomi",33000,,,"Rovaniemi","kunnan- tai kaupunginosat",,,,"Kirjastotilat, tilasuunnittelu, opasteet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"Normaaliavustus","Valtionavustukset kirjastoille vanha1329","Varasto monitoimitilaksi",608,"KiVa","Kolari","Lappi","Kolarin kunnankirjasto","Kolari",1028,"suomi",5850,,,"Kolari","kunnat",,,,"Kirjastotilat, tilasuunnittelu, opasteet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"Normaaliavustus","Valtionavustukset kirjastoille vanha1340","KIRJASTOTILOJEN suunnittelupalvelua: virtuaalitilat oppimisympäristössä, leikillisyyttä lasten tiloissa ja henkilöstön monitila",7672,"KiVa","Valkeakoski","Pirkanmaa","Valkeakosken kaupunginkirjasto","Valkeakoski",1027,"suomi",22000,,,"Valkeakoski","kunnat",,,,"Kirjastotilat, tilasuunnittelu, opasteet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"Normaaliavustus","Valtionavustukset kirjastoille vanha1400","Tilaa tapahtumille - kirjaston toinen kerros monikäyttötilaksi",7753,"KiVa","Iisalmi","Pohjois-Savo","Iisalmen kaupunginkirjasto","Iisalmi",1024,"suomi",7900,,,"Iisalmi","kunnat",,,,"Kirjastotilat, tilasuunnittelu, opasteet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"Normaaliavustus","Valtionavustukset kirjastoille vanha1418","Eläköön kirjastoluokitus!",7843,"KiVa","Nurmijärvi","Uusimaa","Nurmijärven kirjasto","Nurmijärvi",1023,"suomi",5000,,,"Nurmijärvi","valtakunnallinen",,,,"Kirjastotilat, tilasuunnittelu, opasteet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"Normaaliavustus","Valtionavustukset kirjastoille vanha1444","Tuusulan Pääkirjaston asiakaspalvelu nykyaikaan",2336,"KiVa","Tuusula","Uusimaa","Tuusulan kunnankirjasto","Tuusula",1023,"suomi",7000,,,"Tuusula","kunnat",,,,"Kirjastotilat, tilasuunnittelu, opasteet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"Normaaliavustus","Valtionavustukset kirjastoille vanha1346","Sujuvasti sähköisesti : opastusta sähköisten palvelujen käyttöön",7730,"KiVa","Pälkäne","Pirkanmaa","Pälkäneen kunnankirjasto","Pälkäne",1027,"suomi",2000,,,"Pälkäne","kunnat",,,,"Verkkopalvelut ja tietojärjestelmät",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,"Normaaliavustus","Valtionavustukset kirjastoille vanha1601","&#34;Kotiseutukokoelma kaikille&#34; - Ulvilan kaupunginkirjaston kotiseutulehtikokoelman digitointi",1169,"KiVa","Ulvila","Satakunta","Ulvilan kaupunginkirjasto","Ulvila",1026,"suomi",10000,,,"Ulvila","ylimaakunnallinen",,,,"Digitointi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,"Normaaliavustus","Valtionavustukset kirjastoille vanha1469","Ge ungdomarna plats på biblioteket / Nuoret osaksi kirjastoa",6482,"KiVa","Sipoo","Uusimaa","Sibbo bibliotek","Sipoo",1023,"ruotsi",15000,,,"Sipoo","kunnat",,,,"Kirjastohenkilöstön osaamisen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,"Normaaliavustus","Valtionavustukset kirjastoille vanha1491","Läpsystä vaihto: uutta teille ja uutta meille, hyötyä molemmille",243,"KiVa","Kangasniemi","Etelä-Savo","Kangasniemen kunnankirjasto","Kangasniemi",1024,"suomi",8000,,,"Kangasniemi","ylimaakunnallinen",,,,"Kirjastohenkilöstön osaamisen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,"Normaaliavustus","Valtionavustukset kirjastoille vanha1498","Parempaa palvelua – tehokkaampaa työtä: Lumme-kirjastojen palvelustrategia",7762,"KiVa","Mikkeli","Etelä-Savo","Mikkelin kaupunginkirjasto - Etelä-Savon maakuntakirjasto","Mikkeli",1024,"suomi",25000,,,"Mikkeli","maakunta",,,,"Kirjastohenkilöstön osaamisen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,"Normaaliavustus","Valtionavustukset kirjastoille vanha1567","Vaarallinen verkosto",7764,"KiVa","Joensuu","Pohjois-Karjala","Joensuun seutukirjasto","Joensuu",1024,"suomi",25000,,,"Joensuu","maakunta",,,,"Kirjastohenkilöstön osaamisen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,"Normaaliavustus","Valtionavustukset kirjastoille vanha1608","Notkeutta työkierrosta - Satakirjastojen osaamisen kehittäminen",2120,"KiVa","Pori","Satakunta","Porin kaupunginkirjasto - Satakunnan maakuntakirjasto","Pori",1026,"suomi",30000,,,"Pori","maakunta",,,,"Kirjastohenkilöstön osaamisen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,"Normaaliavustus","Valtionavustukset kirjastoille vanha1611","E-aineistot esille – kirjastojen markkinointiosaamisen kehittäminen",6256,"KiVa","Lohja","Uusimaa","Lohjan kaupunginkirjasto","Lohja",1023,"suomi",7000,,,"Lohja","maakunta",,,,"Kirjastohenkilöstön osaamisen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,"Normaaliavustus","Valtionavustukset kirjastoille vanha1625","Ohjaus&opastus työn keskiöön–uusmalaisten kirjastohenkilökunnan pedagogisen osaamisen vahvistaminen",6991,"KiVa","Espoo","Uusimaa","Espoon kaupunginkirjasto","Espoo",1023,"suomi",30000,,,"Espoo","maakunta",,,,"Kirjastohenkilöstön osaamisen kehittäminen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,"Normaaliavustus","Valtionavustukset kirjastoille vanha1467","Tonåring på bibban – javisst",975,"KiVa","Uusikaarlepyy","Pohjanmaa","Nykarleby stadsbibliotek","Uusikaarlepyy",1027,"ruotsi",3000,,,"Uusikaarlepyy","kunnat",,,,"Laitehankinnat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,"Normaaliavustus","Valtionavustukset kirjastoille vanha1509","Sinun aikataulusi kirjasto!",6468,"KiVa","Kaustinen","Keski-Pohjanmaa","Kaustisen kunnankirjasto","Kaustinen",1027,"suomi",15000,,,"Kaustinen","kunnat",,,,"Laitehankinnat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,"Normaaliavustus","Valtionavustukset kirjastoille vanha1519","Palveleva ja avoin lähikirjasto",520,"KiVa","Hankasalmi","Keski-Suomi","Hankasalmen kirjasto","Hankasalmi",1027,"suomi",15000,,,"Hankasalmi","kunnat",,,,"Laitehankinnat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,"Normaaliavustus","Valtionavustukset kirjastoille vanha1573","Kotiseututieto kellarista käyttöön",6300,"KiVa","Ylivieska","Pohjois-Pohjanmaa","Ylivieskan kaupunginkirjasto","Ylivieska",1025,"suomi",15000,,,"Ylivieska","kunnat",,,,"Laitehankinnat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,"Normaaliavustus","Valtionavustukset kirjastoille vanha1574","Lehtilukusali ylivieskalaisten omatoimitilaksi",430,"KiVa","Ylivieska","Pohjois-Pohjanmaa","Ylivieskan kaupunginkirjasto","Ylivieska",1025,"suomi",7000,,,"Ylivieska","kunnat",,,,"Laitehankinnat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,"Normaaliavustus","Valtionavustukset kirjastoille vanha1616","Karkkilan kirjaston palvelut ja tilat näkyväksi",6437,"KiVa","Karkkila","Uusimaa","Karkkilan kaupunginkirjasto","Karkkila",1023,"suomi",2500,,,"Karkkila","kunnat",,,,"Laitehankinnat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,"Normaaliavustus","Valtionavustukset kirjastoille vanha1471","IMATRA REaDS - nuoret lukemaan",1436,"KiVa","Imatra","Etelä-Karjala","Imatran kaupunginkirjasto","Imatra",1023,"suomi",15000,,,"Imatra","kunnat",,,,"Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,"Normaaliavustus","Valtionavustukset kirjastoille vanha1473","Koululaisten kumma käytöskoodi: eskareiden elämys- ja tutustumisretki pääkirjastoon",7712,"KiVa","Imatra","Etelä-Karjala","Imatran kaupunginkirjasto","Imatra",1023,"suomi",1700,,,"Imatra","kunnat",,,,"Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,"Normaaliavustus","Valtionavustukset kirjastoille vanha1475","Unikot lukemaan",8180,"KiVa","Taipalsaari","Etelä-Karjala","Taipalsaaren kunnankirjasto","Taipalsaari",1023,"suomi",7000,,,"Taipalsaari","kunnat",,,,"Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,"Normaaliavustus","Valtionavustukset kirjastoille vanha1476","Eepoksen lukudiplomi",6158,"KiVa","Seinäjoki","Etelä-Pohjanmaa","Seinäjoen kaupunginkirjasto-maakuntakirjasto","Seinäjoki",1027,"suomi",67000,,,"Seinäjoki","maakunta",,,,"Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,"Normaaliavustus","Valtionavustukset kirjastoille vanha1477","Kauhajoki 150 vuotta : kulttuuria kaikille, kylille ja keskustaan",2116,"KiVa","Kauhajoki","Etelä-Pohjanmaa","Kauhajoen kaupunginkirjasto","Kauhajoki",1027,"suomi",8500,,,"Kauhajoki","kunnat",,,,"Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,"Normaaliavustus","Valtionavustukset kirjastoille vanha1478","Kirjailijoita ja vinkkausta isojokisille",759,"KiVa","Isojoki","Etelä-Pohjanmaa","Isojoen kunnankirjasto","Isojoki",1027,"suomi",1700,,,"Isojoki","kunnat",,,,"Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,"Normaaliavustus","Valtionavustukset kirjastoille vanha1480","Lukuiloa!",6367,"KiVa","Alajärvi","Etelä-Pohjanmaa","Alajärven kaupunki/Alajärven kaupunginkirjasto","Alajärvi",1027,"suomi",5000,,,"Alajärvi","kunnat",,,,"Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,"Normaaliavustus","Valtionavustukset kirjastoille vanha1481","Lukutaitoa yhteistyöllä - Lasten kirjastopalveluiden kehittäminen Alajärvellä ja Vimpelissä",7367,"KiVa","Alajärvi","Etelä-Pohjanmaa","Alajärven kaupunki/Alajärven kaupunginkirjasto","Alajärvi",1027,"suomi",6000,,,"Alajärvi","kunnat",,,,"Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,"Normaaliavustus","Valtionavustukset kirjastoille vanha1486","Satujen kautta elämyksiin",712,"KiVa","Kurikka","Etelä-Pohjanmaa","Kurikan kaupunginkirjasto","Kurikka",1027,"suomi",1500,,,"Kurikka","kunnat",,,,"Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,"Normaaliavustus","Valtionavustukset kirjastoille vanha1489","Ketunpentue - alle kouluikäisten lukudiplomin seutukunnallistaminen",7369,"KiVa","Joroinen","Etelä-Savo","Toenperän kirjasto","Joroinen",1024,"suomi",9000,,,"Joroinen","ylimaakunnallinen",,,,"Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,"Normaaliavustus","Valtionavustukset kirjastoille vanha1500","Lukukummi – dialogisen lukemisen kehittäminen varhaiskasvatuksessa -hanke",2614,"KiVa","Kajaani","Kainuu","Kajaanin kaupunginkirjasto - Kainuun maakuntakirjasto","Kajaani",1025,"suomi",20000,,,"Kajaani","maakunta",,,,"Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,"Normaaliavustus","Valtionavustukset kirjastoille vanha1504","Piirtäen ja räpäten: taidetapahtumien sarja lapsille",2001,"KiVa","Riihimäki","Kanta-Häme","Riihimäen kaupunginkirjasto","Riihimäki",1023,"suomi",2500,,,"Riihimäki","kunnat",,,,"Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,"Normaaliavustus","Valtionavustukset kirjastoille vanha1508","Kuukauden kotimainen nuortenkirjailija",7156,"KiVa","Toholampi","Keski-Pohjanmaa","Toholammin kunnankirjasto","Toholampi",1027,"suomi",10000,,,"Toholampi","kunnat",,,,"Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
